,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
166801,Nevada,Lyon,51,2020-07-24,Moderate,Ozone,202030,30,51
166810,Nevada,Lyon,77,2020-08-02,Moderate,Ozone,202031,31,77
166811,Nevada,Lyon,44,2020-08-03,Good,Ozone,202032,32,44
166812,Nevada,Lyon,44,2020-08-04,Good,Ozone,202032,32,44
166816,Nevada,Lyon,44,2020-08-08,Good,Ozone,202032,32,44
166820,Nevada,Lyon,65,2020-08-12,Moderate,PM10,202033,33,65
166830,Nevada,Lyon,119,2020-08-22,Unhealthy for Sensitive Groups,Ozone,202034,34,119
166833,Nevada,Lyon,90,2020-08-25,Moderate,Ozone,202035,35,90
166845,Nevada,Lyon,78,2020-09-06,Moderate,PM10,202036,36,78
166847,Nevada,Lyon,149,2020-09-08,Unhealthy for Sensitive Groups,PM10,202037,37,149
166856,Nevada,Lyon,331,2020-09-17,Hazardous,PM10,202038,38,331
166869,Nevada,Lyon,59,2020-09-30,Moderate,PM10,202040,40,59
166889,Nevada,Lyon,35,2020-10-20,Good,Ozone,202043,43,35
166892,Nevada,Lyon,35,2020-10-23,Good,Ozone,202043,43,35
166906,Nevada,Lyon,160,2020-11-06,Unhealthy,PM10,202045,45,160
166913,Nevada,Lyon,38,2020-11-13,Good,Ozone,202046,46,38
166917,Nevada,Lyon,61,2020-11-17,Moderate,PM10,202047,47,61
166936,Nevada,Lyon,33,2020-12-06,Good,Ozone,202049,49,33
166941,Nevada,Lyon,31,2020-12-11,Good,Ozone,202050,50,31
166942,Nevada,Lyon,31,2020-12-12,Good,Ozone,202050,50,31
166961,Nevada,Lyon,31,2020-12-31,Good,Ozone,202053,53,31
166964,Nevada,Nye,13,2020-01-03,Good,PM10,202001,1,13
166968,Nevada,Nye,14,2020-01-07,Good,PM10,202002,2,14
166977,Nevada,Nye,29,2020-01-16,Good,PM10,202003,3,29
166985,Nevada,Nye,19,2020-01-24,Good,PM10,202004,4,19
166994,Nevada,Nye,97,2020-02-02,Moderate,PM10,202005,5,97
166995,Nevada,Nye,77,2020-02-03,Moderate,PM10,202006,6,77
167003,Nevada,Nye,26,2020-02-11,Good,PM10,202007,7,26
167010,Nevada,Nye,27,2020-02-18,Good,PM10,202008,8,27
167017,Nevada,Nye,23,2020-02-25,Good,PM10,202009,9,23
167027,Nevada,Nye,17,2020-03-06,Good,PM10,202010,10,17
167030,Nevada,Nye,8,2020-03-09,Good,PM10,202011,11,8
167037,Nevada,Nye,10,2020-03-16,Good,PM10,202012,12,10
167046,Nevada,Nye,9,2020-03-25,Good,PM10,202013,13,9
167054,Nevada,Nye,19,2020-04-02,Good,PM10,202014,14,19
167064,Nevada,Nye,7,2020-04-12,Good,PM10,202015,15,7
167069,Nevada,Nye,14,2020-04-17,Good,PM10,202016,16,14
167076,Nevada,Nye,19,2020-04-24,Good,PM10,202017,17,19
167083,Nevada,Nye,23,2020-05-01,Good,PM10,202018,18,23
167089,Nevada,Nye,21,2020-05-07,Good,PM10,202019,19,21
167090,Nevada,Nye,21,2020-05-08,Good,PM10,202019,19,21
167091,Nevada,Nye,21,2020-05-09,Good,PM10,202019,19,21
167092,Nevada,Nye,21,2020-05-10,Good,PM10,202019,19,21
167094,Nevada,Nye,30,2020-05-12,Good,PM10,202020,20,30
167104,Nevada,Nye,38,2020-05-22,Good,PM10,202021,21,38
167111,Nevada,Nye,30,2020-05-29,Good,PM10,202022,22,30
167120,Nevada,Nye,62,2020-06-07,Moderate,PM10,202023,23,62
167125,Nevada,Nye,40,2020-06-12,Good,PM10,202024,24,40
167129,Nevada,Nye,31,2020-06-16,Good,PM10,202025,25,31
167141,Nevada,Nye,88,2020-06-28,Moderate,PM10,202026,26,88
167147,Nevada,Nye,33,2020-07-04,Good,PM10,202027,27,33
167152,Nevada,Nye,22,2020-07-09,Good,PM10,202028,28,22
167156,Nevada,Nye,26,2020-07-13,Good,PM10,202029,29,26
167163,Nevada,Nye,32,2020-07-20,Good,PM10,202030,30,32
167170,Nevada,Nye,21,2020-07-27,Good,PM10,202031,31,21
167172,Nevada,Nye,21,2020-07-29,Good,PM10,202031,31,21
167177,Nevada,Nye,29,2020-08-03,Good,PM10,202032,32,29
167188,Nevada,Nye,31,2020-08-14,Good,PM10,202033,33,31
167197,Nevada,Nye,69,2020-08-23,Moderate,PM10,202034,34,69
167202,Nevada,Nye,29,2020-08-28,Good,PM10,202035,35,29
167203,Nevada,Nye,29,2020-08-29,Good,PM10,202035,35,29
167211,Nevada,Nye,35,2020-09-06,Good,PM10,202036,36,35
167213,Nevada,Nye,200,2020-09-08,Unhealthy,PM10,202037,37,200
167221,Nevada,Nye,56,2020-09-16,Moderate,PM10,202038,38,56
167231,Nevada,Nye,41,2020-09-26,Good,PM10,202039,39,41
167235,Nevada,Nye,43,2020-09-30,Good,PM10,202040,40,43
167245,Nevada,Nye,51,2020-10-10,Moderate,PM10,202041,41,51
167251,Nevada,Nye,39,2020-10-16,Good,PM10,202042,42,39
167260,Nevada,Nye,190,2020-10-25,Unhealthy,PM10,202043,43,190
167261,Nevada,Nye,116,2020-10-26,Unhealthy for Sensitive Groups,PM10,202044,44,116
167272,Nevada,Nye,60,2020-11-06,Moderate,PM10,202045,45,60
167280,Nevada,Nye,31,2020-11-14,Good,PM10,202046,46,31
167287,Nevada,Nye,36,2020-11-21,Good,PM10,202047,47,36
167292,Nevada,Nye,75,2020-11-26,Moderate,PM10,202048,48,75
167301,Nevada,Nye,35,2020-12-05,Good,PM10,202049,49,35
167308,Nevada,Nye,75,2020-12-12,Moderate,PM10,202050,50,75
167310,Nevada,Nye,44,2020-12-14,Good,PM10,202051,51,44
167319,Nevada,Nye,34,2020-12-23,Good,PM10,202052,52,34
167325,Nevada,Nye,18,2020-12-29,Good,PM10,202053,53,18
167330,Nevada,Washoe,55,2020-01-03,Moderate,PM2.5,202001,1,55
167333,Nevada,Washoe,57,2020-01-06,Moderate,PM2.5,202002,2,57
167345,Nevada,Washoe,53,2020-01-18,Moderate,PM2.5,202003,3,53
167350,Nevada,Washoe,58,2020-01-23,Moderate,PM2.5,202004,4,58
167359,Nevada,Washoe,48,2020-02-01,Good,PM2.5,202005,5,48
167366,Nevada,Washoe,61,2020-02-08,Moderate,PM10,202006,6,61
167372,Nevada,Washoe,50,2020-02-14,Good,PM2.5,202007,7,50
167375,Nevada,Washoe,45,2020-02-17,Good,Ozone,202008,8,45
167386,Nevada,Washoe,49,2020-02-28,Good,Ozone,202009,9,49
167393,Nevada,Washoe,47,2020-03-06,Good,Ozone,202010,10,47
167396,Nevada,Washoe,46,2020-03-09,Good,Ozone,202011,11,46
167409,Nevada,Washoe,46,2020-03-22,Good,Ozone,202012,12,46
167416,Nevada,Washoe,49,2020-03-29,Good,Ozone,202013,13,49
167419,Nevada,Washoe,51,2020-04-01,Moderate,Ozone,202014,14,51
167428,Nevada,Washoe,58,2020-04-10,Moderate,Ozone,202015,15,58
167432,Nevada,Washoe,48,2020-04-14,Good,Ozone,202016,16,48
167437,Nevada,Washoe,48,2020-04-19,Good,Ozone,202016,16,48
167438,Nevada,Washoe,50,2020-04-20,Good,Ozone,202017,17,50
167449,Nevada,Washoe,61,2020-05-01,Moderate,Ozone,202018,18,61
167458,Nevada,Washoe,100,2020-05-10,Moderate,Ozone,202019,19,100
167459,Nevada,Washoe,61,2020-05-11,Moderate,Ozone,202020,20,61
167469,Nevada,Washoe,50,2020-05-21,Good,Ozone,202021,21,50
167479,Nevada,Washoe,47,2020-05-31,Good,Ozone,202022,22,47
167482,Nevada,Washoe,48,2020-06-03,Good,Ozone,202023,23,48
167491,Nevada,Washoe,46,2020-06-12,Good,Ozone,202024,24,46
167499,Nevada,Washoe,71,2020-06-20,Moderate,Ozone,202025,25,71
167505,Nevada,Washoe,90,2020-06-26,Moderate,Ozone,202026,26,90
167512,Nevada,Washoe,87,2020-07-03,Moderate,Ozone,202027,27,87
167518,Nevada,Washoe,67,2020-07-09,Moderate,Ozone,202028,28,67
167527,Nevada,Washoe,64,2020-07-18,Moderate,Ozone,202029,29,64
167529,Nevada,Washoe,87,2020-07-20,Moderate,Ozone,202030,30,87
167542,Nevada,Washoe,97,2020-08-02,Moderate,Ozone,202031,31,97
167543,Nevada,Washoe,61,2020-08-03,Moderate,Ozone,202032,32,61
167556,Nevada,Washoe,108,2020-08-16,Unhealthy for Sensitive Groups,PM2.5,202033,33,108
167560,Nevada,Washoe,164,2020-08-20,Unhealthy,PM2.5,202034,34,164
167570,Nevada,Washoe,146,2020-08-30,Unhealthy for Sensitive Groups,PM2.5,202035,35,146
167574,Nevada,Washoe,112,2020-09-03,Unhealthy for Sensitive Groups,PM2.5,202036,36,112
167584,Nevada,Washoe,240,2020-09-13,Very Unhealthy,PM2.5,202037,37,240
167586,Nevada,Washoe,178,2020-09-15,Unhealthy,PM2.5,202038,38,178
167597,Nevada,Washoe,98,2020-09-26,Moderate,PM2.5,202039,39,98
167601,Nevada,Washoe,159,2020-09-30,Unhealthy,PM2.5,202040,40,159
167607,Nevada,Washoe,97,2020-10-06,Moderate,PM2.5,202041,41,97
167618,Nevada,Washoe,45,2020-10-17,Good,PM2.5,202042,42,45
167623,Nevada,Washoe,59,2020-10-22,Moderate,PM10,202043,43,59
167633,Nevada,Washoe,58,2020-11-01,Moderate,PM2.5,202044,44,58
167638,Nevada,Washoe,62,2020-11-06,Moderate,PM10,202045,45,62
167644,Nevada,Washoe,56,2020-11-12,Moderate,PM2.5,202046,46,56
167649,Nevada,Washoe,85,2020-11-17,Moderate,PM10,202047,47,85
167656,Nevada,Washoe,58,2020-11-24,Moderate,PM2.5,202048,48,58
167667,Nevada,Washoe,62,2020-12-05,Moderate,PM2.5,202049,49,62
167671,Nevada,Washoe,60,2020-12-09,Moderate,PM2.5,202050,50,60
167682,Nevada,Washoe,80,2020-12-20,Moderate,PM2.5,202051,51,80
167683,Nevada,Washoe,68,2020-12-21,Moderate,PM2.5,202052,52,68
167691,Nevada,Washoe,52,2020-12-29,Moderate,PM2.5,202053,53,52
167692,Nevada,Washoe,52,2020-12-30,Moderate,PM2.5,202053,53,52
167697,Nevada,White Pine,44,2020-01-04,Good,Ozone,202001,1,44
167705,Nevada,White Pine,44,2020-01-12,Good,Ozone,202002,2,44
167709,Nevada,White Pine,46,2020-01-16,Good,Ozone,202003,3,46
167715,Nevada,White Pine,42,2020-01-22,Good,Ozone,202004,4,42
167719,Nevada,White Pine,42,2020-01-26,Good,Ozone,202004,4,42
167725,Nevada,White Pine,51,2020-02-01,Moderate,Ozone,202005,5,51
167732,Nevada,White Pine,43,2020-02-08,Good,Ozone,202006,6,43
167738,Nevada,White Pine,43,2020-02-14,Good,Ozone,202007,7,43
167747,Nevada,White Pine,44,2020-02-23,Good,Ozone,202008,8,44
167748,Nevada,White Pine,44,2020-02-24,Good,Ozone,202009,9,44
167753,Nevada,White Pine,44,2020-02-29,Good,Ozone,202009,9,44
167759,Nevada,White Pine,50,2020-03-06,Good,Ozone,202010,10,50
167760,Nevada,White Pine,50,2020-03-07,Good,Ozone,202010,10,50
167768,Nevada,White Pine,48,2020-03-15,Good,Ozone,202011,11,48
167769,Nevada,White Pine,49,2020-03-16,Good,Ozone,202012,12,49
167770,Nevada,White Pine,49,2020-03-17,Good,Ozone,202012,12,49
167775,Nevada,White Pine,49,2020-03-22,Good,Ozone,202012,12,49
167777,Nevada,White Pine,49,2020-03-24,Good,Ozone,202013,13,49
167778,Nevada,White Pine,49,2020-03-25,Good,Ozone,202013,13,49
167788,Nevada,White Pine,48,2020-04-04,Good,Ozone,202014,14,48
167792,Nevada,White Pine,46,2020-04-09,Good,Ozone,202015,15,46
167793,Nevada,White Pine,46,2020-04-10,Good,Ozone,202015,15,46
167794,Nevada,White Pine,46,2020-04-11,Good,Ozone,202015,15,46
167797,Nevada,White Pine,45,2020-04-14,Good,Ozone,202016,16,45
167802,Nevada,White Pine,49,2020-04-22,Good,Ozone,202017,17,49
167803,Nevada,White Pine,49,2020-04-23,Good,Ozone,202017,17,49
167810,Nevada,White Pine,51,2020-04-30,Moderate,Ozone,202018,18,51
167816,Nevada,White Pine,67,2020-05-06,Moderate,Ozone,202019,19,67
167820,Nevada,White Pine,67,2020-05-10,Moderate,Ozone,202019,19,67
167821,Nevada,White Pine,77,2020-05-11,Moderate,Ozone,202020,20,77
167829,Nevada,White Pine,61,2020-05-19,Moderate,Ozone,202021,21,61
167832,Nevada,White Pine,61,2020-05-22,Moderate,Ozone,202021,21,61
167840,Nevada,White Pine,71,2020-05-30,Moderate,Ozone,202022,22,71
167841,Nevada,White Pine,71,2020-05-31,Moderate,Ozone,202022,22,71
167846,Nevada,White Pine,64,2020-06-05,Moderate,Ozone,202023,23,64
167854,Nevada,White Pine,74,2020-06-13,Moderate,Ozone,202024,24,74
167856,Nevada,White Pine,71,2020-06-15,Moderate,Ozone,202025,25,71
167869,Nevada,White Pine,67,2020-06-28,Moderate,Ozone,202026,26,67
167872,Nevada,White Pine,67,2020-07-01,Moderate,Ozone,202027,27,67
167880,Nevada,White Pine,105,2020-07-09,Unhealthy for Sensitive Groups,Ozone,202028,28,105
167889,Nevada,White Pine,45,2020-07-18,Good,Ozone,202029,29,45
167894,Nevada,White Pine,51,2020-07-23,Moderate,Ozone,202030,30,51
167904,Nevada,White Pine,87,2020-08-02,Moderate,Ozone,202031,31,87
167905,Nevada,White Pine,100,2020-08-03,Moderate,Ozone,202032,32,100
167913,Nevada,White Pine,61,2020-08-11,Moderate,Ozone,202033,33,61
167914,Nevada,White Pine,61,2020-08-12,Moderate,Ozone,202033,33,61
167923,Nevada,White Pine,136,2020-08-21,Unhealthy for Sensitive Groups,Ozone,202034,34,136
167928,Nevada,White Pine,74,2020-08-26,Moderate,Ozone,202035,35,74
167933,Nevada,White Pine,55,2020-08-31,Moderate,PM2.5,202036,36,55
167940,Nevada,White Pine,77,2020-09-07,Moderate,Ozone,202037,37,77
167951,Nevada,White Pine,74,2020-09-18,Moderate,Ozone,202038,38,74
167958,Nevada,White Pine,67,2020-09-25,Moderate,Ozone,202039,39,67
167966,Nevada,White Pine,53,2020-10-03,Moderate,PM2.5,202040,40,53
167972,Nevada,White Pine,71,2020-10-10,Moderate,Ozone,202041,41,71
167974,Nevada,White Pine,42,2020-10-12,Good,Ozone,202042,42,42
167984,Nevada,White Pine,41,2020-10-22,Good,Ozone,202043,43,41
167989,Nevada,White Pine,41,2020-10-27,Good,Ozone,202044,44,41
168000,Nevada,White Pine,44,2020-11-07,Good,Ozone,202045,45,44
168006,Nevada,White Pine,44,2020-11-13,Good,Ozone,202046,46,44
168010,Nevada,White Pine,37,2020-11-17,Good,Ozone,202047,47,37
168018,Nevada,White Pine,44,2020-11-25,Good,Ozone,202048,48,44
168027,Nevada,White Pine,43,2020-12-04,Good,Ozone,202049,49,43
168028,Nevada,White Pine,43,2020-12-05,Good,Ozone,202049,49,43
168034,Nevada,White Pine,41,2020-12-11,Good,Ozone,202050,50,41
168042,Nevada,White Pine,40,2020-12-19,Good,Ozone,202051,51,40
168043,Nevada,White Pine,40,2020-12-20,Good,Ozone,202051,51,40
168045,Nevada,White Pine,44,2020-12-22,Good,Ozone,202052,52,44
168052,Nevada,White Pine,42,2020-12-29,Good,Ozone,202053,53,42
186250,New York,Orange,71,2020-12-20,Moderate,PM2.5,202051,51,71
196278,North Carolina,Lincoln,46,2020-05-07,Good,Ozone,202019,19,46
196287,North Carolina,Lincoln,46,2020-05-16,Good,Ozone,202020,20,46
206410,Ohio,Clark,90,2020-06-06,Moderate,Ozone,202023,23,90
206424,Ohio,Clark,108,2020-06-20,Unhealthy for Sensitive Groups,Ozone,202025,25,108
206451,Ohio,Clark,87,2020-07-17,Moderate,Ozone,202029,29,87
210521,Ohio,Lake,108,2020-07-03,Unhealthy for Sensitive Groups,Ozone,202027,27,108
210526,Ohio,Lake,140,2020-07-08,Unhealthy for Sensitive Groups,Ozone,202028,28,140
210559,Ohio,Lake,115,2020-08-10,Unhealthy for Sensitive Groups,Ozone,202033,33,115
224992,Oregon,Douglas,54,2020-01-20,Moderate,PM2.5,202004,4,54
225015,Oregon,Douglas,44,2020-02-12,Good,PM2.5,202007,7,44
225023,Oregon,Douglas,57,2020-02-20,Moderate,PM2.5,202008,8,57
225229,Oregon,Douglas,518,2020-09-13,Hazardous,PM2.5,202037,37,518
225230,Oregon,Douglas,390,2020-09-14,Hazardous,PM2.5,202038,38,390
225253,Oregon,Douglas,112,2020-10-07,Unhealthy for Sensitive Groups,PM2.5,202041,41,112
225262,Oregon,Douglas,51,2020-10-16,Moderate,PM2.5,202042,42,51
225275,Oregon,Douglas,62,2020-10-29,Moderate,PM2.5,202044,44,62
225299,Oregon,Douglas,89,2020-11-22,Moderate,PM2.5,202047,47,89
225300,Oregon,Douglas,70,2020-11-23,Moderate,PM2.5,202048,48,70
225310,Oregon,Douglas,81,2020-12-03,Moderate,PM2.5,202049,49,81
225315,Oregon,Douglas,66,2020-12-08,Moderate,PM2.5,202050,50,66
225335,Oregon,Douglas,57,2020-12-28,Moderate,PM2.5,202053,53,57
227592,Oregon,Lake,55,2020-03-05,Moderate,PM2.5,202010,10,55
227760,Oregon,Lake,143,2020-08-21,Unhealthy for Sensitive Groups,PM2.5,202034,34,143
227781,Oregon,Lake,165,2020-09-11,Unhealthy,PM10,202037,37,165
227792,Oregon,Lake,91,2020-09-22,Moderate,PM2.5,202039,39,91
227805,Oregon,Lake,148,2020-10-05,Unhealthy for Sensitive Groups,PM2.5,202041,41,148
227830,Oregon,Lake,72,2020-10-30,Moderate,PM2.5,202044,44,72
227860,Oregon,Lake,68,2020-11-29,Moderate,PM2.5,202048,48,68
227865,Oregon,Lake,79,2020-12-04,Moderate,PM2.5,202049,49,79
227885,Oregon,Lake,67,2020-12-24,Moderate,PM2.5,202052,52,67
276307,Texas,Orange,87,2020-01-01,Moderate,PM2.5,202001,1,87
276385,Texas,Orange,45,2020-03-19,Good,PM2.5,202012,12,45
